Level	start_stop	Date	Time	DateTime	Day
9.2	wait	2015-08-24	15:48:00	2015-08-24 15:48:00	236
9.15	wait	2015-08-24	15:54:00	2015-08-24 15:54:00	236
9.1	wait	2015-08-24	16:00:00	2015-08-24 16:00:00	236
9.05	wait	2015-08-24	16:06:00	2015-08-24 16:06:00	236
8.99	wait	2015-08-24	16:12:00	2015-08-24 16:12:00	236
8.94	wait	2015-08-24	16:18:00	2015-08-24 16:18:00	236
8.88	wait	2015-08-24	16:24:00	2015-08-24 16:24:00	236
8.82	wait	2015-08-24	16:30:00	2015-08-24 16:30:00	236
8.75	wait	2015-08-24	16:36:00	2015-08-24 16:36:00	236
8.69	wait	2015-08-24	16:42:00	2015-08-24 16:42:00	236
8.62	wait	2015-08-24	16:48:00	2015-08-24 16:48:00	236
8.56	wait	2015-08-24	16:54:00	2015-08-24 16:54:00	236
8.49	wait	2015-08-24	17:00:00	2015-08-24 17:00:00	236
8.42	wait	2015-08-24	17:06:00	2015-08-24 17:06:00	236
8.35	wait	2015-08-24	17:12:00	2015-08-24 17:12:00	236
8.29	wait	2015-08-24	17:18:00	2015-08-24 17:18:00	236
8.22	wait	2015-08-24	17:24:00	2015-08-24 17:24:00	236
8.15	wait	2015-08-24	17:30:00	2015-08-24 17:30:00	236
8.09	wait	2015-08-24	17:36:00	2015-08-24 17:36:00	236
8.02	wait	2015-08-24	17:42:00	2015-08-24 17:42:00	236
7.96	wait	2015-08-24	17:48:00	2015-08-24 17:48:00	236
7.9	wait	2015-08-24	17:54:00	2015-08-24 17:54:00	236
7.84	wait	2015-08-24	18:00:00	2015-08-24 18:00:00	236
7.78	wait	2015-08-24	18:06:00	2015-08-24 18:06:00	236
7.73	wait	2015-08-24	18:12:00	2015-08-24 18:12:00	236
7.68	wait	2015-08-24	18:18:00	2015-08-24 18:18:00	236
7.64	wait	2015-08-24	18:24:00	2015-08-24 18:24:00	236
7.59	wait	2015-08-24	18:30:00	2015-08-24 18:30:00	236
7.56	wait	2015-08-24	18:36:00	2015-08-24 18:36:00	236
7.52	wait	2015-08-24	18:42:00	2015-08-24 18:42:00	236
7.49	wait	2015-08-24	18:48:00	2015-08-24 18:48:00	236
7.47	wait	2015-08-24	18:54:00	2015-08-24 18:54:00	236
7.44	wait	2015-08-24	19:00:00	2015-08-24 19:00:00	236
7.43	wait	2015-08-24	19:06:00	2015-08-24 19:06:00	236
7.42	wait	2015-08-24	19:12:00	2015-08-24 19:12:00	236
7.41	wait	2015-08-24	19:18:00	2015-08-24 19:18:00	236
7.41	wait	2015-08-24	19:24:00	2015-08-24 19:24:00	236
7.41	wait	2015-08-24	19:30:00	2015-08-24 19:30:00	236
7.41	wait	2015-08-24	19:36:00	2015-08-24 19:36:00	236
7.42	wait	2015-08-24	19:42:00	2015-08-24 19:42:00	236
7.44	wait	2015-08-24	19:48:00	2015-08-24 19:48:00	236
7.45	wait	2015-08-24	19:54:00	2015-08-24 19:54:00	236
7.47	wait	2015-08-24	20:00:00	2015-08-24 20:00:00	236
7.5	wait	2015-08-24	20:06:00	2015-08-24 20:06:00	236
7.53	wait	2015-08-24	20:12:00	2015-08-24 20:12:00	236
7.56	wait	2015-08-24	20:18:00	2015-08-24 20:18:00	236
7.6	wait	2015-08-24	20:24:00	2015-08-24 20:24:00	236
7.64	wait	2015-08-24	20:30:00	2015-08-24 20:30:00	236
7.68	wait	2015-08-24	20:36:00	2015-08-24 20:36:00	236
7.72	wait	2015-08-24	20:42:00	2015-08-24 20:42:00	236
7.77	wait	2015-08-24	20:48:00	2015-08-24 20:48:00	236
7.82	wait	2015-08-24	20:54:00	2015-08-24 20:54:00	236
7.88	wait	2015-08-24	21:00:00	2015-08-24 21:00:00	236
7.93	wait	2015-08-24	21:06:00	2015-08-24 21:06:00	236
7.99	wait	2015-08-24	21:12:00	2015-08-24 21:12:00	236
8.05	wait	2015-08-24	21:18:00	2015-08-24 21:18:00	236
8.11	wait	2015-08-24	21:24:00	2015-08-24 21:24:00	236
8.17	wait	2015-08-24	21:30:00	2015-08-24 21:30:00	236
8.24	wait	2015-08-24	21:36:00	2015-08-24 21:36:00	236
8.31	wait	2015-08-24	21:42:00	2015-08-24 21:42:00	236
8.37	wait	2015-08-24	21:48:00	2015-08-24 21:48:00	236
8.44	wait	2015-08-24	21:54:00	2015-08-24 21:54:00	236
8.52	wait	2015-08-24	22:00:00	2015-08-24 22:00:00	236
8.59	wait	2015-08-24	22:06:00	2015-08-24 22:06:00	236
8.66	wait	2015-08-24	22:12:00	2015-08-24 22:12:00	236
8.74	wait	2015-08-24	22:18:00	2015-08-24 22:18:00	236
8.81	wait	2015-08-24	22:24:00	2015-08-24 22:24:00	236
8.89	wait	2015-08-24	22:30:00	2015-08-24 22:30:00	236
8.96	wait	2015-08-24	22:36:00	2015-08-24 22:36:00	236
9.04	wait	2015-08-24	22:42:00	2015-08-24 22:42:00	236
9.12	wait	2015-08-24	22:48:00	2015-08-24 22:48:00	236
9.19	wait	2015-08-24	22:54:00	2015-08-24 22:54:00	236
9.27	wait	2015-08-24	23:00:00	2015-08-24 23:00:00	236
9.34	wait	2015-08-24	23:06:00	2015-08-24 23:06:00	236
9.41	wait	2015-08-24	23:12:00	2015-08-24 23:12:00	236
9.48	wait	2015-08-24	23:18:00	2015-08-24 23:18:00	236
9.55	wait	2015-08-24	23:24:00	2015-08-24 23:24:00	236
9.61	wait	2015-08-24	23:30:00	2015-08-24 23:30:00	236
9.68	wait	2015-08-24	23:36:00	2015-08-24 23:36:00	236
9.74	wait	2015-08-24	23:42:00	2015-08-24 23:42:00	236
9.79	wait	2015-08-24	23:48:00	2015-08-24 23:48:00	236
9.84	wait	2015-08-24	23:54:00	2015-08-24 23:54:00	236
9.89	wait	2015-08-25	00:00:00	2015-08-25 00:00:00	237
9.93	wait	2015-08-25	00:06:00	2015-08-25 00:06:00	237
9.96	wait	2015-08-25	00:12:00	2015-08-25 00:12:00	237
9.99	wait	2015-08-25	00:18:00	2015-08-25 00:18:00	237
10.02	wait	2015-08-25	00:24:00	2015-08-25 00:24:00	237
10.03	wait	2015-08-25	00:30:00	2015-08-25 00:30:00	237
10.05	wait	2015-08-25	00:36:00	2015-08-25 00:36:00	237
10.05	wait	2015-08-25	00:42:00	2015-08-25 00:42:00	237
10.05	wait	2015-08-25	00:48:00	2015-08-25 00:48:00	237
10.04	wait	2015-08-25	00:54:00	2015-08-25 00:54:00	237
10.02	wait	2015-08-25	01:00:00	2015-08-25 01:00:00	237
9.99	wait	2015-08-25	01:06:00	2015-08-25 01:06:00	237
9.96	wait	2015-08-25	01:12:00	2015-08-25 01:12:00	237
9.92	wait	2015-08-25	01:18:00	2015-08-25 01:18:00	237
9.87	wait	2015-08-25	01:24:00	2015-08-25 01:24:00	237
9.81	wait	2015-08-25	01:30:00	2015-08-25 01:30:00	237
9.75	wait	2015-08-25	01:36:00	2015-08-25 01:36:00	237
9.67	wait	2015-08-25	01:42:00	2015-08-25 01:42:00	237
9.59	wait	2015-08-25	01:48:00	2015-08-25 01:48:00	237
9.5	wait	2015-08-25	01:54:00	2015-08-25 01:54:00	237
9.41	wait	2015-08-25	02:00:00	2015-08-25 02:00:00	237
9.31	wait	2015-08-25	02:06:00	2015-08-25 02:06:00	237
9.2	wait	2015-08-25	02:12:00	2015-08-25 02:12:00	237
9.08	wait	2015-08-25	02:18:00	2015-08-25 02:18:00	237
8.96	wait	2015-08-25	02:24:00	2015-08-25 02:24:00	237
8.83	wait	2015-08-25	02:30:00	2015-08-25 02:30:00	237
8.69	wait	2015-08-25	02:36:00	2015-08-25 02:36:00	237
8.55	wait	2015-08-25	02:42:00	2015-08-25 02:42:00	237
8.4	wait	2015-08-25	02:48:00	2015-08-25 02:48:00	237
8.24	wait	2015-08-25	02:54:00	2015-08-25 02:54:00	237
8.08	wait	2015-08-25	03:00:00	2015-08-25 03:00:00	237
7.92	wait	2015-08-25	03:06:00	2015-08-25 03:06:00	237
7.75	wait	2015-08-25	03:12:00	2015-08-25 03:12:00	237
7.57	wait	2015-08-25	03:18:00	2015-08-25 03:18:00	237
7.39	wait	2015-08-25	03:24:00	2015-08-25 03:24:00	237
7.21	wait	2015-08-25	03:30:00	2015-08-25 03:30:00	237
7.02	wait	2015-08-25	03:36:00	2015-08-25 03:36:00	237
6.83	wait	2015-08-25	03:42:00	2015-08-25 03:42:00	237
6.63	wait	2015-08-25	03:48:00	2015-08-25 03:48:00	237
6.44	wait	2015-08-25	03:54:00	2015-08-25 03:54:00	237
6.23	wait	2015-08-25	04:00:00	2015-08-25 04:00:00	237
6.03	wait	2015-08-25	04:06:00	2015-08-25 04:06:00	237
5.82	wait	2015-08-25	04:12:00	2015-08-25 04:12:00	237
5.61	wait	2015-08-25	04:18:00	2015-08-25 04:18:00	237
5.4	wait	2015-08-25	04:24:00	2015-08-25 04:24:00	237
5.18	wait	2015-08-25	04:30:00	2015-08-25 04:30:00	237
4.97	wait	2015-08-25	04:36:00	2015-08-25 04:36:00	237
4.75	wait	2015-08-25	04:42:00	2015-08-25 04:42:00	237
4.54	wait	2015-08-25	04:48:00	2015-08-25 04:48:00	237
4.32	wait	2015-08-25	04:54:00	2015-08-25 04:54:00	237
4.11	wait	2015-08-25	05:00:00	2015-08-25 05:00:00	237
3.89	wait	2015-08-25	05:06:00	2015-08-25 05:06:00	237
3.68	wait	2015-08-25	05:12:00	2015-08-25 05:12:00	237
3.47	wait	2015-08-25	05:18:00	2015-08-25 05:18:00	237
3.26	wait	2015-08-25	05:24:00	2015-08-25 05:24:00	237
3.05	wait	2015-08-25	05:30:00	2015-08-25 05:30:00	237
2.85	wait	2015-08-25	05:36:00	2015-08-25 05:36:00	237
2.65	wait	2015-08-25	05:42:00	2015-08-25 05:42:00	237
2.46	earliest_start	2015-08-25	05:48:00	2015-08-25 05:48:00	237
2.27	walk	2015-08-25	05:54:00	2015-08-25 05:54:00	237
2.09	walk	2015-08-25	06:00:00	2015-08-25 06:00:00	237
1.92	walk	2015-08-25	06:06:00	2015-08-25 06:06:00	237
1.75	walk	2015-08-25	06:12:00	2015-08-25 06:12:00	237
1.59	walk	2015-08-25	06:18:00	2015-08-25 06:18:00	237
1.43	walk	2015-08-25	06:24:00	2015-08-25 06:24:00	237
1.29	walk	2015-08-25	06:30:00	2015-08-25 06:30:00	237
1.16	walk	2015-08-25	06:36:00	2015-08-25 06:36:00	237
1.03	walk	2015-08-25	06:42:00	2015-08-25 06:42:00	237
0.92	walk	2015-08-25	06:48:00	2015-08-25 06:48:00	237
0.81	walk	2015-08-25	06:54:00	2015-08-25 06:54:00	237
0.72	walk	2015-08-25	07:00:00	2015-08-25 07:00:00	237
0.63	walk	2015-08-25	07:06:00	2015-08-25 07:06:00	237
0.56	walk	2015-08-25	07:12:00	2015-08-25 07:12:00	237
0.5	walk	2015-08-25	07:18:00	2015-08-25 07:18:00	237
0.45	walk	2015-08-25	07:24:00	2015-08-25 07:24:00	237
0.41	walk	2015-08-25	07:30:00	2015-08-25 07:30:00	237
0.39	walk	2015-08-25	07:36:00	2015-08-25 07:36:00	237
0.37	walk	2015-08-25	07:42:00	2015-08-25 07:42:00	237
0.37	walk	2015-08-25	07:48:00	2015-08-25 07:48:00	237
0.37	walk	2015-08-25	07:54:00	2015-08-25 07:54:00	237
0.39	walk	2015-08-25	08:00:00	2015-08-25 08:00:00	237
0.42	walk	2015-08-25	08:06:00	2015-08-25 08:06:00	237
0.46	walk	2015-08-25	08:12:00	2015-08-25 08:12:00	237
0.51	walk	2015-08-25	08:18:00	2015-08-25 08:18:00	237
0.57	walk	2015-08-25	08:24:00	2015-08-25 08:24:00	237
0.64	walk	2015-08-25	08:30:00	2015-08-25 08:30:00	237
0.73	latest_start	2015-08-25	08:36:00	2015-08-25 08:36:00	237
0.82	wait	2015-08-25	08:42:00	2015-08-25 08:42:00	237
0.91	wait	2015-08-25	08:48:00	2015-08-25 08:48:00	237
1.02	wait	2015-08-25	08:54:00	2015-08-25 08:54:00	237
1.14	wait	2015-08-25	09:00:00	2015-08-25 09:00:00	237
1.26	wait	2015-08-25	09:06:00	2015-08-25 09:06:00	237
1.4	wait	2015-08-25	09:12:00	2015-08-25 09:12:00	237
1.54	wait	2015-08-25	09:18:00	2015-08-25 09:18:00	237
1.68	wait	2015-08-25	09:24:00	2015-08-25 09:24:00	237
1.84	wait	2015-08-25	09:30:00	2015-08-25 09:30:00	237
2.0	complete_hike	2015-08-25	09:36:00	2015-08-25 09:36:00	237
2.16	wait	2015-08-25	09:42:00	2015-08-25 09:42:00	237
2.33	wait	2015-08-25	09:48:00	2015-08-25 09:48:00	237
2.51	wait	2015-08-25	09:54:00	2015-08-25 09:54:00	237
2.69	wait	2015-08-25	10:00:00	2015-08-25 10:00:00	237
2.87	wait	2015-08-25	10:06:00	2015-08-25 10:06:00	237
3.06	wait	2015-08-25	10:12:00	2015-08-25 10:12:00	237
3.26	wait	2015-08-25	10:18:00	2015-08-25 10:18:00	237
3.45	wait	2015-08-25	10:24:00	2015-08-25 10:24:00	237
3.65	wait	2015-08-25	10:30:00	2015-08-25 10:30:00	237
3.86	wait	2015-08-25	10:36:00	2015-08-25 10:36:00	237
4.06	wait	2015-08-25	10:42:00	2015-08-25 10:42:00	237
4.27	wait	2015-08-25	10:48:00	2015-08-25 10:48:00	237
4.48	wait	2015-08-25	10:54:00	2015-08-25 10:54:00	237
4.69	wait	2015-08-25	11:00:00	2015-08-25 11:00:00	237
4.9	wait	2015-08-25	11:06:00	2015-08-25 11:06:00	237
5.11	wait	2015-08-25	11:12:00	2015-08-25 11:12:00	237
5.33	wait	2015-08-25	11:18:00	2015-08-25 11:18:00	237
5.54	wait	2015-08-25	11:24:00	2015-08-25 11:24:00	237
5.75	wait	2015-08-25	11:30:00	2015-08-25 11:30:00	237
5.96	wait	2015-08-25	11:36:00	2015-08-25 11:36:00	237
6.17	wait	2015-08-25	11:42:00	2015-08-25 11:42:00	237
6.38	wait	2015-08-25	11:48:00	2015-08-25 11:48:00	237
6.58	wait	2015-08-25	11:54:00	2015-08-25 11:54:00	237
6.78	wait	2015-08-25	12:00:00	2015-08-25 12:00:00	237
6.98	wait	2015-08-25	12:06:00	2015-08-25 12:06:00	237
7.18	wait	2015-08-25	12:12:00	2015-08-25 12:12:00	237
7.37	wait	2015-08-25	12:18:00	2015-08-25 12:18:00	237
7.55	wait	2015-08-25	12:24:00	2015-08-25 12:24:00	237
7.73	wait	2015-08-25	12:30:00	2015-08-25 12:30:00	237
7.91	wait	2015-08-25	12:36:00	2015-08-25 12:36:00	237
8.08	wait	2015-08-25	12:42:00	2015-08-25 12:42:00	237
8.24	wait	2015-08-25	12:48:00	2015-08-25 12:48:00	237
8.4	wait	2015-08-25	12:54:00	2015-08-25 12:54:00	237
8.55	wait	2015-08-25	13:00:00	2015-08-25 13:00:00	237
8.7	wait	2015-08-25	13:06:00	2015-08-25 13:06:00	237
8.84	wait	2015-08-25	13:12:00	2015-08-25 13:12:00	237
8.97	wait	2015-08-25	13:18:00	2015-08-25 13:18:00	237
9.1	wait	2015-08-25	13:24:00	2015-08-25 13:24:00	237
9.21	wait	2015-08-25	13:30:00	2015-08-25 13:30:00	237
9.33	wait	2015-08-25	13:36:00	2015-08-25 13:36:00	237
9.43	wait	2015-08-25	13:42:00	2015-08-25 13:42:00	237
9.52	wait	2015-08-25	13:48:00	2015-08-25 13:48:00	237
9.61	wait	2015-08-25	13:54:00	2015-08-25 13:54:00	237
9.7	wait	2015-08-25	14:00:00	2015-08-25 14:00:00	237
9.77	wait	2015-08-25	14:06:00	2015-08-25 14:06:00	237
9.84	wait	2015-08-25	14:12:00	2015-08-25 14:12:00	237
9.9	wait	2015-08-25	14:18:00	2015-08-25 14:18:00	237
9.96	wait	2015-08-25	14:24:00	2015-08-25 14:24:00	237
10.01	wait	2015-08-25	14:30:00	2015-08-25 14:30:00	237
10.05	wait	2015-08-25	14:36:00	2015-08-25 14:36:00	237
10.09	wait	2015-08-25	14:42:00	2015-08-25 14:42:00	237
10.12	wait	2015-08-25	14:48:00	2015-08-25 14:48:00	237
10.15	wait	2015-08-25	14:54:00	2015-08-25 14:54:00	237
10.17	wait	2015-08-25	15:00:00	2015-08-25 15:00:00	237
10.18	wait	2015-08-25	15:06:00	2015-08-25 15:06:00	237
10.19	wait	2015-08-25	15:12:00	2015-08-25 15:12:00	237
10.2	wait	2015-08-25	15:18:00	2015-08-25 15:18:00	237
10.2	wait	2015-08-25	15:24:00	2015-08-25 15:24:00	237
10.19	wait	2015-08-25	15:30:00	2015-08-25 15:30:00	237
10.18	wait	2015-08-25	15:36:00	2015-08-25 15:36:00	237
10.17	wait	2015-08-25	15:42:00	2015-08-25 15:42:00	237
10.15	wait	2015-08-25	15:48:00	2015-08-25 15:48:00	237
10.13	wait	2015-08-25	15:54:00	2015-08-25 15:54:00	237
10.1	wait	2015-08-25	16:00:00	2015-08-25 16:00:00	237
10.07	wait	2015-08-25	16:06:00	2015-08-25 16:06:00	237
10.03	wait	2015-08-25	16:12:00	2015-08-25 16:12:00	237
9.99	wait	2015-08-25	16:18:00	2015-08-25 16:18:00	237
9.94	wait	2015-08-25	16:24:00	2015-08-25 16:24:00	237
9.9	wait	2015-08-25	16:30:00	2015-08-25 16:30:00	237
9.84	wait	2015-08-25	16:36:00	2015-08-25 16:36:00	237
9.78	wait	2015-08-25	16:42:00	2015-08-25 16:42:00	237
9.72	wait	2015-08-25	16:48:00	2015-08-25 16:48:00	237
9.66	wait	2015-08-25	16:54:00	2015-08-25 16:54:00	237
9.59	wait	2015-08-25	17:00:00	2015-08-25 17:00:00	237
9.52	wait	2015-08-25	17:06:00	2015-08-25 17:06:00	237
9.44	wait	2015-08-25	17:12:00	2015-08-25 17:12:00	237
9.36	wait	2015-08-25	17:18:00	2015-08-25 17:18:00	237
9.28	wait	2015-08-25	17:24:00	2015-08-25 17:24:00	237
9.2	wait	2015-08-25	17:30:00	2015-08-25 17:30:00	237
9.11	wait	2015-08-25	17:36:00	2015-08-25 17:36:00	237
9.02	wait	2015-08-25	17:42:00	2015-08-25 17:42:00	237
8.93	wait	2015-08-25	17:48:00	2015-08-25 17:48:00	237
8.84	wait	2015-08-25	17:54:00	2015-08-25 17:54:00	237
8.75	wait	2015-08-25	18:00:00	2015-08-25 18:00:00	237
8.65	wait	2015-08-25	18:06:00	2015-08-25 18:06:00	237
8.56	wait	2015-08-25	18:12:00	2015-08-25 18:12:00	237
8.47	wait	2015-08-25	18:18:00	2015-08-25 18:18:00	237
8.37	wait	2015-08-25	18:24:00	2015-08-25 18:24:00	237
8.28	wait	2015-08-25	18:30:00	2015-08-25 18:30:00	237
8.19	wait	2015-08-25	18:36:00	2015-08-25 18:36:00	237
8.1	wait	2015-08-25	18:42:00	2015-08-25 18:42:00	237
8.01	wait	2015-08-25	18:48:00	2015-08-25 18:48:00	237
7.93	wait	2015-08-25	18:54:00	2015-08-25 18:54:00	237
7.84	wait	2015-08-25	19:00:00	2015-08-25 19:00:00	237
7.76	wait	2015-08-25	19:06:00	2015-08-25 19:06:00	237
7.69	wait	2015-08-25	19:12:00	2015-08-25 19:12:00	237
7.62	wait	2015-08-25	19:18:00	2015-08-25 19:18:00	237
7.55	wait	2015-08-25	19:24:00	2015-08-25 19:24:00	237
7.49	wait	2015-08-25	19:30:00	2015-08-25 19:30:00	237
7.43	wait	2015-08-25	19:36:00	2015-08-25 19:36:00	237
7.38	wait	2015-08-25	19:42:00	2015-08-25 19:42:00	237
7.33	wait	2015-08-25	19:48:00	2015-08-25 19:48:00	237
7.29	wait	2015-08-25	19:54:00	2015-08-25 19:54:00	237
7.25	wait	2015-08-25	20:00:00	2015-08-25 20:00:00	237
7.22	wait	2015-08-25	20:06:00	2015-08-25 20:06:00	237
7.2	wait	2015-08-25	20:12:00	2015-08-25 20:12:00	237
7.18	wait	2015-08-25	20:18:00	2015-08-25 20:18:00	237
7.16	wait	2015-08-25	20:24:00	2015-08-25 20:24:00	237
7.15	wait	2015-08-25	20:30:00	2015-08-25 20:30:00	237
7.15	wait	2015-08-25	20:36:00	2015-08-25 20:36:00	237
7.15	wait	2015-08-25	20:42:00	2015-08-25 20:42:00	237
7.16	wait	2015-08-25	20:48:00	2015-08-25 20:48:00	237
7.17	wait	2015-08-25	20:54:00	2015-08-25 20:54:00	237
7.19	wait	2015-08-25	21:00:00	2015-08-25 21:00:00	237
7.21	wait	2015-08-25	21:06:00	2015-08-25 21:06:00	237
7.24	wait	2015-08-25	21:12:00	2015-08-25 21:12:00	237
7.27	wait	2015-08-25	21:18:00	2015-08-25 21:18:00	237
7.31	wait	2015-08-25	21:24:00	2015-08-25 21:24:00	237
7.35	wait	2015-08-25	21:30:00	2015-08-25 21:30:00	237
7.39	wait	2015-08-25	21:36:00	2015-08-25 21:36:00	237
7.44	wait	2015-08-25	21:42:00	2015-08-25 21:42:00	237
7.5	wait	2015-08-25	21:48:00	2015-08-25 21:48:00	237
7.55	wait	2015-08-25	21:54:00	2015-08-25 21:54:00	237
7.61	wait	2015-08-25	22:00:00	2015-08-25 22:00:00	237
7.68	wait	2015-08-25	22:06:00	2015-08-25 22:06:00	237
7.74	wait	2015-08-25	22:12:00	2015-08-25 22:12:00	237
7.82	wait	2015-08-25	22:18:00	2015-08-25 22:18:00	237
7.89	wait	2015-08-25	22:24:00	2015-08-25 22:24:00	237
7.97	wait	2015-08-25	22:30:00	2015-08-25 22:30:00	237
8.05	wait	2015-08-25	22:36:00	2015-08-25 22:36:00	237
8.13	wait	2015-08-25	22:42:00	2015-08-25 22:42:00	237
8.21	wait	2015-08-25	22:48:00	2015-08-25 22:48:00	237
8.3	wait	2015-08-25	22:54:00	2015-08-25 22:54:00	237
8.39	wait	2015-08-25	23:00:00	2015-08-25 23:00:00	237
8.48	wait	2015-08-25	23:06:00	2015-08-25 23:06:00	237
8.57	wait	2015-08-25	23:12:00	2015-08-25 23:12:00	237
8.66	wait	2015-08-25	23:18:00	2015-08-25 23:18:00	237
8.75	wait	2015-08-25	23:24:00	2015-08-25 23:24:00	237
8.85	wait	2015-08-25	23:30:00	2015-08-25 23:30:00	237
8.94	wait	2015-08-25	23:36:00	2015-08-25 23:36:00	237
9.04	wait	2015-08-25	23:42:00	2015-08-25 23:42:00	237
9.13	wait	2015-08-25	23:48:00	2015-08-25 23:48:00	237
9.22	wait	2015-08-25	23:54:00	2015-08-25 23:54:00	237
9.31	wait	2015-08-26	00:00:00	2015-08-26 00:00:00	238
9.4	wait	2015-08-26	00:06:00	2015-08-26 00:06:00	238
9.49	wait	2015-08-26	00:12:00	2015-08-26 00:12:00	238
9.58	wait	2015-08-26	00:18:00	2015-08-26 00:18:00	238
9.66	wait	2015-08-26	00:24:00	2015-08-26 00:24:00	238
9.74	wait	2015-08-26	00:30:00	2015-08-26 00:30:00	238
9.81	wait	2015-08-26	00:36:00	2015-08-26 00:36:00	238
9.88	wait	2015-08-26	00:42:00	2015-08-26 00:42:00	238
9.95	wait	2015-08-26	00:48:00	2015-08-26 00:48:00	238
10.01	wait	2015-08-26	00:54:00	2015-08-26 00:54:00	238
10.06	wait	2015-08-26	01:00:00	2015-08-26 01:00:00	238
10.11	wait	2015-08-26	01:06:00	2015-08-26 01:06:00	238
10.15	wait	2015-08-26	01:12:00	2015-08-26 01:12:00	238
10.19	wait	2015-08-26	01:18:00	2015-08-26 01:18:00	238
10.22	wait	2015-08-26	01:24:00	2015-08-26 01:24:00	238
10.24	wait	2015-08-26	01:30:00	2015-08-26 01:30:00	238
10.25	wait	2015-08-26	01:36:00	2015-08-26 01:36:00	238
10.26	wait	2015-08-26	01:42:00	2015-08-26 01:42:00	238
10.25	wait	2015-08-26	01:48:00	2015-08-26 01:48:00	238
10.24	wait	2015-08-26	01:54:00	2015-08-26 01:54:00	238
10.22	wait	2015-08-26	02:00:00	2015-08-26 02:00:00	238
10.19	wait	2015-08-26	02:06:00	2015-08-26 02:06:00	238
10.16	wait	2015-08-26	02:12:00	2015-08-26 02:12:00	238
10.11	wait	2015-08-26	02:18:00	2015-08-26 02:18:00	238
10.06	wait	2015-08-26	02:24:00	2015-08-26 02:24:00	238
9.99	wait	2015-08-26	02:30:00	2015-08-26 02:30:00	238
9.92	wait	2015-08-26	02:36:00	2015-08-26 02:36:00	238
9.84	wait	2015-08-26	02:42:00	2015-08-26 02:42:00	238
9.75	wait	2015-08-26	02:48:00	2015-08-26 02:48:00	238
9.65	wait	2015-08-26	02:54:00	2015-08-26 02:54:00	238
9.55	wait	2015-08-26	03:00:00	2015-08-26 03:00:00	238
9.44	wait	2015-08-26	03:06:00	2015-08-26 03:06:00	238
9.31	wait	2015-08-26	03:12:00	2015-08-26 03:12:00	238
9.19	wait	2015-08-26	03:18:00	2015-08-26 03:18:00	238
9.05	wait	2015-08-26	03:24:00	2015-08-26 03:24:00	238
8.91	wait	2015-08-26	03:30:00	2015-08-26 03:30:00	238
8.75	wait	2015-08-26	03:36:00	2015-08-26 03:36:00	238
8.6	wait	2015-08-26	03:42:00	2015-08-26 03:42:00	238
8.43	wait	2015-08-26	03:48:00	2015-08-26 03:48:00	238
8.26	wait	2015-08-26	03:54:00	2015-08-26 03:54:00	238
8.09	wait	2015-08-26	04:00:00	2015-08-26 04:00:00	238
7.9	wait	2015-08-26	04:06:00	2015-08-26 04:06:00	238
7.71	wait	2015-08-26	04:12:00	2015-08-26 04:12:00	238
7.52	wait	2015-08-26	04:18:00	2015-08-26 04:18:00	238
7.32	wait	2015-08-26	04:24:00	2015-08-26 04:24:00	238
7.12	wait	2015-08-26	04:30:00	2015-08-26 04:30:00	238
6.91	wait	2015-08-26	04:36:00	2015-08-26 04:36:00	238
6.69	wait	2015-08-26	04:42:00	2015-08-26 04:42:00	238
6.48	wait	2015-08-26	04:48:00	2015-08-26 04:48:00	238
6.25	wait	2015-08-26	04:54:00	2015-08-26 04:54:00	238
6.03	wait	2015-08-26	05:00:00	2015-08-26 05:00:00	238
5.8	wait	2015-08-26	05:06:00	2015-08-26 05:06:00	238
5.57	wait	2015-08-26	05:12:00	2015-08-26 05:12:00	238
5.33	wait	2015-08-26	05:18:00	2015-08-26 05:18:00	238
5.1	wait	2015-08-26	05:24:00	2015-08-26 05:24:00	238
4.86	wait	2015-08-26	05:30:00	2015-08-26 05:30:00	238
4.62	wait	2015-08-26	05:36:00	2015-08-26 05:36:00	238
4.38	wait	2015-08-26	05:42:00	2015-08-26 05:42:00	238
4.14	earliest_start	2015-08-26	05:48:00	2015-08-26 05:48:00	238
3.9	walk	2015-08-26	05:54:00	2015-08-26 05:54:00	238
3.66	walk	2015-08-26	06:00:00	2015-08-26 06:00:00	238
3.42	walk	2015-08-26	06:06:00	2015-08-26 06:06:00	238
3.18	walk	2015-08-26	06:12:00	2015-08-26 06:12:00	238
2.95	walk	2015-08-26	06:18:00	2015-08-26 06:18:00	238
2.72	walk	2015-08-26	06:24:00	2015-08-26 06:24:00	238
2.49	walk	2015-08-26	06:30:00	2015-08-26 06:30:00	238
2.27	walk	2015-08-26	06:36:00	2015-08-26 06:36:00	238
2.05	walk	2015-08-26	06:42:00	2015-08-26 06:42:00	238
1.84	walk	2015-08-26	06:48:00	2015-08-26 06:48:00	238
1.64	walk	2015-08-26	06:54:00	2015-08-26 06:54:00	238
1.44	walk	2015-08-26	07:00:00	2015-08-26 07:00:00	238
1.25	walk	2015-08-26	07:06:00	2015-08-26 07:06:00	238
1.07	walk	2015-08-26	07:12:00	2015-08-26 07:12:00	238
0.89	walk	2015-08-26	07:18:00	2015-08-26 07:18:00	238
0.73	walk	2015-08-26	07:24:00	2015-08-26 07:24:00	238
0.58	walk	2015-08-26	07:30:00	2015-08-26 07:30:00	238
0.44	walk	2015-08-26	07:36:00	2015-08-26 07:36:00	238
